numberCheckin,BusinessID
15,hqfP4ovbIa3VIaaPFBeAyQ
8,cvQ1wNSFaBTzrxB5fMLc3Q
9,gBexinoctpKpwhyxAMZ_wA
9,2_2ZXkaADBIvzLc0avj8KA
18,NFICjOJG4AP1NQZHkW4AxQ
109,phe9voJ_LPAtqZaosM4Ibw
21,uJCH3sqVcqjOfLv3BB9E_w
268,IC8no-tIdDWgkYzb5d-Nvw
636,QYSBBLmZi-Cuw0sWzxgVVg
35,auDLpNQwm-WUdcHRnNYltA
62,reMYkuDhLk4raAviOFtvOQ
23,zrO-RPR3fSdA7sI-IRGWIQ
50,6GjP-FRibXc-I4YrsIYxew
9,ld9OqTALe6LRnHyFFThMZg
19,Iup_trO5wBDrkv9YjlU54w
29,RMcSaSsKiIRTO-OO-6kW3w
10,MIKf5qvfY7hBLGQ_8Ml8tg
59,z3zcsnK26QhC7TqDX73zvA
12,0eQbLuTmlkIzOF85LsGfsA
102,N0xJodW788eT7Dx0O-N-OA
173,tqDwpyCB53TiEIv915Tuww
29,8gJ-0SrGeUcRXgqZtrYLDg
56,LbLVO7yqAJGEQ1nK6rEvHA
71,uAIZtyGIC1hX4i3Ukmhf6w
19,smWlFMgNgfDm8ZUKGvx65A
3,Xmr6yd6z48OvgWCI88HQFw
5,wkpJsLWPizlb8M0_418Qpg
841,iELA6eREUgDVQrtLgYmS6Q
29,uvEnqpFIAGIA-Absj8Sz7A
36,uUgi_xMxJBkEpSCTyogl_w
87,lRew0HDz5BO-4fwWsMJyMg
62,FWAQk5GHVnWsVzTuL9F8rA
27,-Mf4I8Jr_Vly37Z3Mgf0zQ
8,5cdOl0IBh58CWW9lDGyJOw
17,JW6fDZOuUKtJyZGeldh0xA
13,O8VZStQqbwvHb8aayyTIWg
62,HQcrjFvx4y6T9Yt3JbhP8A
35,jsvIv9NRRBXdmCe8b88b4A
127,8lHJm7hAlfsUNbVb3YaSMA
4,r-iUs1HGwKExd1T2J5ez2w
31,XcwbN5fDlyl8qCttcdDGKA
20,E6dIiAqBWQ-7AjU5xlGhGg
5,LoXdUOe5O8ZTV2EImC4rwA
4,84FqEj70SuGW22I2l6SxdQ
40,sZwUrDST1fkLHhdn0P3N1A
4,GE0_TCcCbviNBQhtbNOcfg
48,G_2CWsU7GYwhNqptrLXUBg
5,aDHziRAigxuE6RIdH5csnA
11,DerMAlq9JZbqMuD0ZwbaSg
577,Y3cFaIPFSMOgOf7zsADMxQ
32,XHUYM_2okxGXLH-eeZreWw
16,lrSv_9iHCrbAFpPin2LcqQ
16,RwlkbvZXQTpCRAR9PGJ1eQ
17,2E5iuTckRcbtJm2pC1tIlQ
11,PlUIAROWvdsM0KQV7IIqqA
7,c2VTq-jTGaYhk8X4QC62zA
26,KvD6kCW5LLOMEkdCNzo_Bg
15,1zK6sQSyZlPJpzefjA-GHg
19,3HdzACRpLzwIipbNqZ1MBQ
82,Pectv4bzzUVs0FQ6HQjW8g
413,eIxSLxzIlfExI6vgAbn2JA
13,h9FN6mZLHQQqVrF25NPmWw
21,gKxOZvQTTd5hpFa3r5igGQ
21,GLzndPnr-2iDKv5uzdR5ng
522,eGevCRobYnA_HSj60sEWvQ
62,DIE-uibTyNQscPC47tbFJA
10,0f1oltdXd_3elbeLPK49Og
26,NadvCSdVDPx2K3z0827H9g
179,-xFO1E3OiDMmdqdjwUM_DA
138,lk-6NXfpSgvNw7zm0xtUVw
78,eUmyEXmaBJO8PTtKooko4Q
27,uAUwNm5ZaM_sKKqz83iz7g
23,BmElzV6FNKvt2R7rI_gfvQ
6,x5Mv61CnZLohZWxfCVCPTQ
18,SOMIalSJTUb2yGCe4mhg-A
7,Mppd8C2_k4MuYrRweweOWA
10,s2dVxoxY9WT_ggEXr_FIiQ
11,u_5FYM0uuu3v9q1laPDnow
31,iVtOE7_UGPsxiioGc034tQ
138,8o-NLKy_XfbJtqljX9XLCA
10,BBt7Mx9CbhTxJo88QGuErw
47,r4ggW7POeNX0ta6spkT4Kg
100,Xo9Im4LmIhQrzJcO4R3ZbA
204,VYUfIfAlU1KuYGC6ITRY3A
8,b8S6T3wudvaj2OL3FxG02w
91,CI3ldLMcWLJhjAOxY3bv1Q
34,KIgkwPEOxbfdeCk0ltycOQ
152,le1IsRLrTq2Xo78RyFpsnw
268,-3WVw1TNQbPBzaKCaQQ1AQ
6,5ZTMM-MV5oXpBEYyr-4NTw
12,I0F2Gj5mUjKlidYjquqX2Q
57,5nrEG6lFlKfr-OluekbsTw
24,EbqMsiVbaF8AyHwDfYgj7A
40,bp8vXJflCf8e96z8sTJSHQ
48,s10bPHjLAK5bvuK1_j3GsA
7,N8xl5Wroth6Z-JZlJHQwPw
11,vZDbnj_shv76Tv1u1R0w-Q
24,eGj1NnvbIUVWgDYQWEOwQg
11,wY0p2Anm1k_FlVdxvf3TnA
244,0db71MbrvcJnyk71COCJBg
279,trAvQPp7gps0Btk-2AmLpw
9,2aqj3YiVnZ3FKHDLzlstpw
20,mYllxK_W8coErrA1Vbf-yQ
42,_CIodPGuvPP2khYkDk1jKw
13,qkX9CmImtW97GHmt9NXKog
7,wDZiLz0A7CIXoBqSjFRMeQ
11,jtaJMynyPb5NaBZMjEaJOA
45,CQHKoO91ivQJ9hFDCFdSSw
48,6lcay-E_ssmzpGanKbColg
4,qpnzXb14cWo8uxkGfKLJSg
16,z0qfX0IAtQC4uNsMSgouqQ
24,XWz_GDu8kFxy0Oht6WfmDQ
24,tBpcKHlBJTwRLq6Q2gv1KA
58,Uj59qeEbO1cls-M5EkvLxw
23,AnqXhbdkHHimMBR3UMS1Jw
165,VK54dQNl1VlwtDxjTocxhA
35,pvMeUi5Lw2O5vIXg9_EvDg
128,zoHCkEiIKfXiLTKUqKEojQ
7,SiwN7f0N4bs4ZtPc4yPgiA
8,QLW9Yc9PCQbvnI9Y-ox88Q
12,CFuzIBaREsa0nunnI_FFYg
6,JLZdv8wgqgQuDRoD8e4duw
6,VDEaaZcoWAZee77SdF2y0Q
31,Hxo9XLktuI4_cAPNcTuR5Q
42,lquFtAcCRSpNYAN1qlxWhA
24,5kevdltziIYtYKWcznvPiQ
17,-_R8e87VykfxZxRz8Sosqw
104,DAOoaurZxekzu5ZrYAT8gA
56,f0r2cRmzX87idgVqpSC9hA
247,U9iWs_XQ88IEj_Cgawyz4w
29,4t-W81Tpt1OER_p3mIgMDg
81,z2YTaHtGod3i3BBbKiMNwQ
22,pkhWmQTUkH_KKWVzr3Zq9Q
581,sbD4f8aOsXZ6PJYh1kN4Ag
184,A0hxl-YmCYYn0j-X614fQw
73,ht17atGW3tP8dFeiJkXI_g
123,sbjb1qNUcqQomJvcgPuJCg
11,7AHd-F65U_ikSsHxhIaBQA
13,o5a6PDMzyyaFh0A57lRF1Q
11,7YPQDYBoeR7ThahECMGV4Q
11,1ZrdZA3vqoILZ8DQU0BJPA
8,z1Zn95ZqohJJlcmQ6zzSOA
205,QdbZyl-LWFS54u93Vjd5SA
35,Jlih7uC9Bmq8vvtcypSq1A
8,hPh0OJzgJnjerwcDGIsnJw
248,GHYOl_cnERMOhkCK_mGAlA
8,VNAwZUh2pLSAn9oGpYBC7w
26,DTFy9-NuZBjBEd9Zcoo94g
22,1cGZU2gDewDfEu-bBMZEgQ
162,_CG5zJAoNN6gszjhSyUcww
20,VNJMoQAzJFWBYclBOSDPOA
10,FHywRwdeksNsE8mGZU4PNg
346,vZBYSQtTbY9MaYu5qNuU8Q
75,Nz_AasmpsQ8MLSqhCTRVoA
11,NMiisW8V2YEd759ppZCIaA
31,2P8ZJasw3lS2oXL7gCOTSA
68,1z8GEz_Gr7qeBBuMp42WBQ
52,CrBsdxqOjPdnfsDxV89GJQ
10,sSiTG5DvIXRxFUiCo9H9DQ
22,ZygdCWMaph9cCKHbIoFZxA
127,s5JumTmH56kriZ_7BpNFvw
13,jRZazIxas2ZyKnkFQgMKtA
29,L1ljYRhwTN4-2bJ3HUBzgw
111,MJBkq0blIF7qbbxn4AJTzA
7,B_fVPPUxw0TA9TfT5NB5AQ
26,EkJSw_x0XVo5ZTtFacRYiw
20,qb1o61d_qrwEpxAm16dZCA
261,KBKDl08flVw1AqvM5ucVpA
23,-kVXDEqGHOWKxQ3EhvFgVA
9,jWzSdxU0IkIAOsT2Rubedw
8,-5EWgRkudDlcCbQSIL_twA
4,F-HBLqU3Kvs89lkQ5CjLBQ
35,Q-dsvMlhEr9TgvX8FxW4uQ
69,oHjoahzL5F0m-OGDQouEGw
155,2JZv-P1lDKOPKvefQlYDEQ
40,kwq3bK7BzPKLwXKqVRztHg
13,yggyuN3FV_NiQCKfvN-b-Q
144,Nu0_tUBN6R9Oc-YsLVFNJg
37,1v5Z101rbtRumsQTcm-GfQ
29,En2GuQV7FoOGHhXX5SMEBg
140,gWQlTK3o29rZGlw2YLUnhA
93,b3mfNkad2uxdlKLrS3hDCg
44,dZ7915F-dAKPJZQJwJDSVA
118,JHUcIssf3crggsVxfQ8q8w
235,jqZKv-7F54guDLalXEjHxg
27,0EE3BohGb4lxWRnHLiqNnw
20,x7M9x4AqyC-oYk0rajrOWw
24,WorzvsB28dlSnCyuNslSdA
5,MSRsILVe_vky_Nl53Kj7NQ
207,aj5ul23EPfTjCK0P08k7bA
7,x-QxnXWvV9m8FNAeIsnoFw
20,HghAgkxoEpUNZNQbAY485A
3,EOCQ5E0lakUyBvUH0L9--g
11,IDPhqF84JUB7UWV8YGw76g
40,809yQbiyWhniPQEeeqXuHA
26,Ia8FbDS744yYQxMGjYLLDQ
258,f9xITzdfPbqQUoBxmSNymQ
50,RnL2Ax2Tk6SptrM0wUX7Ew
5,jfKQHfwKmeLXnwAdbzgxZQ
27,zD-EyPeJO_FKc08LwGMQRQ
102,DJz-fGa44UK9AzHOmqwRzg
3,eP0zC_-MxPkM3ft8XbQeag
9,2xuhzqiZz4T5vNdzEgT7fQ
136,3gJ30Bs5YQR0HH5dLk-u3Q
18,jsjip-f_chgWf9ZnbowKtg
47,ftdKj1p2Y0ABrr9uOPn97g
7,bTd2Z_ITOufvGySokmHfwg
3,Kubga5tinYIAKajn_4u-4Q
163,Gox0yesYC6czXMgIGAa_OQ
6,YJHzVmS326nb6kbfLmZnGg
5,BWYQQPXmy90Vr1D_wahfmQ
11,XD7hxupuU3kkid0tqsD1nw
483,q-lbzVibevkD7eVAnsDiGw
323,jfDBaBgwINrGYAo8p2MJ4g
3,gStuDV22kE0EJlse2iQGTw
55,H3TmYkiUo-ZY1va4TZM_zw
13,bqktAhYfTOXp8lNwghu1BQ
216,_TekkyyFeX_8MBepPIxuTg
20,EFNwMxaajz779YWCRmZGIg
379,E28ht8IEiO6FZbKktSo0Xw
33,jkNMvDsQ5IqyACelUHdduA
20,pQH9UvH3a87GoH-sdEIMsQ
51,IkbfO3Db_G_HJOHjyfVnsw
233,6W9TRKrb72ZLl0h1KWvC1g
49,Ew6YfU0XcFGM-S4zncZ5Dg
4,d9_yIveVkW7EryyVensD8w
421,fRa4l3Rkh_yPq9WrKD82AQ
23,NmtZuT8p4vNk259dvozbvg
776,6imLt53br7SJ3av07jjH7w
7,LNUx60j6DQAxJuikUiZNvw
24,dzncF6n6MHJLXUo4_J6eig
223,Q337sJLaPPiKCsoIoSEWGg
54,0QTn4pMzKv1mnQifcP9YoQ
155,GbEOmf5k73r_UJWjchrHOg
234,nFo_63pTr-4ZhakuaRFOCA
55,gHbS3YAfJFQwwuTMSe4H_A
5,bxpzP73A7gauvxFEyd_8xA
46,LE-1ZOsjpPh7p95H2l5Fww
182,5nddZwZzT7pvC5vBjKRzoA
30,f_edYFDZYxGH4MxPAJ3C2w
256,aeRyndix1wheBlff2FBsMg
37,BicQSnGZnY_yuGEDkhVfnA
22,Qxeh_4jjc9GfY5kSA8qwQA
56,FtpMkJJ9Vq5cVmP3EsekBA
227,GAPqG0WNBBidKeZTMpEZ-w
52,Snek2CGtaYW5NjjrTFT7Qw
120,oc0Wl6ktfMLb5VZ2Uz6M2A
17,cwyAZ52cV60e-NiF-jWCMQ
29,K3ujPUNW6NNIZv_hRI_yrQ
118,n6Zz_KdxcUou8b2MSoz2tw
66,OCfXJuLuGKS0s7pZsKCf0A
125,732Z5HGLEEBjAgXxfnuXlQ
271,zw2iJahOnSxlzmRlF4al6g
974,S8pptjMpmKGKrJ8yAmq-Zg
56,gZ3GVh4aER2q6_UdA6fTKw
534,ZAd2hniecnqH00t01ODQ3w
126,_wrA7CMbMqcWEDCNghi5cg
85,XYXKsNey3Lf4uT6-squVzA
5,zJ9J3KunQy14DB0vAxxOwQ
76,e4Tb9YEpydhjqhnUh8uhUw
8,Dt8RITU4OmTbRaKKlZm_Pg
22,ARtxGEA68ZJAqqXpl4yH5Q
27,frumWZFo9B-aVcTDtNOLww
9,s4gUV_zb8EeYosek2GBB4Q
3,XaJ6uLgV9_siVtliFv_eDQ
14,uYLbsoytUFMK-mJyQZ6GvQ
25,Ph-luLM88Kj6Hb1PIh_StQ
7,ZLVX6bQt8HJH5d4pq5EJGQ
52,vJ8h5KUTL5L7taf72zcOlA
6,rrouxDK_8jTaEaZ-XaG2sA
62,t0NencbvVVlH6mcRlNTPcg
94,8rMSbtMFVtEien-2EfFu6w
9,oXwXCald4-swxDZZUMZ0QQ
96,ApUCpJ9aa6yVgsde16gYrg
29,3oJ57bPl-8lMnHB8bYQpZA
20,AIo3cc4r793qRPD20Kneew
28,L7i9j66ph3Uz5i56OXIICg
32,46xWJ6rKZxnrSLWro6EOlA
6,FAbg56UHO16ZXM1FecGsPg
220,Gdmig8uYu5Mdfcgn0XsT3Q
115,qw8tzQGrA0lGgDBsMHAr9w
22,DVdrpdyIPinKBmraRjlPjw
14,nH4CEJwrRXPxhfdL2pz3MA
58,Vr5whqdVLxsDO2fTfSmUKg
10,tb24fvNJfHhyKEXkKn12Xw
77,a3F3y4qOUOyPS0Qc-HM5Mw
70,0dIChGWBs9ueUXl0hhkw2w
1379,xY1sPHTA2RGVFlh5tZhs9g
159,TebxBu1d0m2EP8Bgi15sTg
54,0YEbfeYZXkcTwjos9cgaEA
3,eQ-UFxx6Cd7TzDwGAr3kCQ
637,GTywycoXMWj31qFDX7urkQ
12,PfrMyCxnrtI7G6Ru26sSYw
45,BNOFxq6AAXamgLw_tzbe7Q
4,-A5CFmkgdMEggaihtyxX4Q
6,ZFRDB2_YeCz_I8k81LWteg
8,Dhtdds7WR_h7W1FrcdW3uA
10,GuI460v9AlhHIqArL32i9Q
52,YSOaPUm5EORusVSPB6_Zag
142,ZRrIwqIUMII1b2keMI8QRw
16,wNJfatPwOnGtIKvSqvu1mQ
4,Lklz5ClavxSzqnBrJQsJcQ
59,r3FHkf6lbmMUh3oPSrlIvw
5,Ibhs0kIOPdFiTFEKQKsncg
14,8bqjvBfe1cAlXv98uYxLVg
112,7BmhTr-znSgYECcv3bfvSw
21,0hYTkJtgQGu-ysCZnmFZDQ
172,gI4jThFNwy73SzaNvi-1dw
8,3Mae8hxgIUomygfAI9pzWA
37,dwfBwwdFmMf-ZZ06Qw-dhQ
7,rV9baZEjqw4fEjt0pYP7Ng
77,XWqn7PyyCEmGTOngA_o0XA
3,f714Tlf68rHz-tsx44206A
9,stVENgLTS3MiMhyeJ7XQZg
432,qbCNlrrY5Ms0ehAMi3XX6w
61,nq2nT6PapbrISfhGxfDEwg
71,myhUrEvZ7-Y7ja-yaTaxxA
88,ho4Te6bO2tGs56h9PF2vuA
1053,-sAoGZTnFtDZUY9JYWHqlg
258,NFloHgUrC5kCTFybx_r-aw
198,vIDQO_9Ytf10vEndDOih8Q
43,13VZKXF7bBuLsLDh_r3g0w
64,1qrrdRh4cgMW-dm5kVNmdA
25,wSNe7xnQ0OvJ1UTLjikJeQ
6,KuZYMUUtzeSzliqAdCufNQ
11,NZuSOvDFNssv8jrqM5UkJg
439,xmjv8g356v8Qo55ICjG8rg
28,cjFDprdEXbDDdraONMy5Pg
118,FzkAOU9FnOvUhjTYhu3zkg
11,Rp-8n4-lCwyXRdTnFpTwWA
28,PT7V38tg1Re9MLIrEwdh8w
11,5DanV2PGA1vk8i1Hhd8JrQ
24,gw-V13MyfzFaCTbALfnn2Q
153,Q8OMwgekiTtgClSiRcQcSw
18,eEVTu_aFu5IxZT0JTvbFgg
10,NDKkce5Au-o_OhIt5f2ZBg
22,rxQ2PIjhAx6dgAqUalf99Q
77,47A3pWsdYNhFFy9gUEVcYQ
62,kyL7sdqUDoO-uSWGdN_zhQ
7,lQkeHWsmL48KQGXGjdEOfg
71,4dV7lNiORN8Nb4BDsNZ9WA
13,SqWx6Xc7UygGNQ2LtUCXsA
138,QICgwHWhXIbihfcMKtws8g
5,t8QrsDTlbnDDuyyQWsG1HA
233,xs1LHeJy78u-7taSEnQ2Yw
156,YfAlKWcYf41YCbwHFnzwcw
7,zr6Ic3XVUYSKzoJoXjAz-g
220,JZJqJadk9pSoCGT7VTwBvg
7,bZzqsFtCGi0Z7ULZhtOhOA
4,2eedL3hDviwReK0w1NkRIw
12,Xth3AXjbQVpvsUBNSFcxtA
50,FHz_IQCRRRv0dTznT9oT5w
48,jYtU-YTynMjgLRi2pYMwiA
7,s1IkTuTdWmPunObMizXxSg
49,kw-LLNv9p58DM7_lgIubVQ
57,7A792nNUEhTfE26q1X_2tQ
8,4HQzNmjeS9GkkFemBCJ95w
31,WyTiZGv0edFH-J6cDwTp9g
32,roPC5nhFSV1mklVVOzTjzw
36,JLrAD5J7O0xIdtUHb21jvQ
62,cvAOvCjg2E2aGuWbpMTbwQ
5,eFIwRnbZpToIwWOYWWJ7nA
36,m14pIWedGiHi9_aWAIXEew
40,ppoQDk5EQjOJBYNEzYp9Hw
177,pqWlQ7z9JUAIarOy_IoOmg
29,fRCZktDIBu9-uJ1wOYB3bA
15,NLaZGf9em6T-z7TSXUkxDw
45,FPvTpF43UZOIa-9QDx8_aw
3,CZCDusV1kumHM7cO8CFqBQ
4,awJTMRbRbrLRZirPe2DXJA
9,N-T3Ti7n9j7mA5XK8oHK9g
4,nAQw2vZJFC_gE8xVu_ULtg
67,0VpsHbGLHDVKIKAi0ZliyQ
135,83sb0wFGPND90SZ5sYEcPA
19,Xhrg9t7GGokrQecxXSOvUg
4,TtLsZgjqIzWe-OapFGa_aA
87,ImVx220_Pcp2iB5uworODw
276,nmj5yK9dZ2atlM9RYDCRHw
7,pjGUK8rHXq8P4ubUoNNc5A
16,BK51tV_XtCm3UHwRVyCuqQ
9,V3iZYqcJOoV2wMljgwK2Ig
439,qRBeZAFiId0ainBtpFSGuQ
32,rN-rVMF0yFEukpSx6Go3XQ
29,0bQiWdKxj2EmsGYRVC9qyA
2617,OOCLVeqqMFfSnKa7liv0Kw
28,jYyfLGMURG2pQ6k80R4eZA
5,Rz-GmpjbD4qaVdLpo72chg
189,Y_Y91oeUrIwYa18F8ey5NQ
117,Xo3JhROMrTWnOxDKabvCLg
14,GoEHXcq_nY4jZOx3Ay5gxw
11,I9C8vdizrXBBGXcXp9FPbA
5,ZYR8RK2FTSkul3t1WgY4dw
10,3YNAk-mrzCpcRMVwCPhYtQ
293,nDHyino_t7O94ZzRHGUApw
4,O6gB9LGMIpIV5TawmMjSWw
8,jkxwhmUKKPeKTZnRE4yL4g
11,HebddKcHpcPRY9PFHXYoKw
10,-r0wNFCnAkK8DjMnv3L6Zg
50,JSX7i-cfoixVtnCx4BNb1g
220,w85pRiy-a6Vo9DyMc8LnxA
7,9rRSptl04yxZfHZQA8bvhA
36,k5ACtpeFvNCWnjizgd2IPQ
35,GpK-hwVb08ZFJO_xPboKLw
12,1N3D381l_VZZY4ZH-vpDww
10,cb6_yjQF8cLET_rX_BDI0Q
12,65ujBUIwQ3iGBjymj268IA
205,5Q49MxuWJgXS649i7i2Iow
6,AsMfkmXpzUyVmlIEEEOkeg
8,oY8cUWaYUsGjkapcKADLRw
5,oTKHFsKtwOX73EiO5iDLgQ
61,WJKynWlt3K_8uymTCgThDg
637,Sy-hmzSH1OmWpHmAfZtxRA
78,wRvPvoDvDlrsj764ToPgAw
20,YWQX2WMzPfkQPdV_nELx4A
48,GlfwqH2dY3MKxrRirKeueg
46,KyLmGuB-EjpeliQO-Qu9Kw
7,7FLivO-e_4SmyNxr83aIaw
31,iETPWNM4Sshn-LWs9oo0iw
8,ZT4yweuACGHR9KtlqPJpiA
429,Pr9rQKypHgC_J1AfufxzIw
293,kGxG5jBIo3CW7sXBbe8XxA
85,S9QuCuetUaz15Q_GFwuKcQ
64,dv5gSsbRtTatsBRcKLq4Kg
71,XTIIAZspxssIF7WenlXmrA
34,58oZQsz15GJEV7isQhwb7w
13,IBWpWY7_rC9FMOXYOL3i6A
79,DxmXiD9h2TYXbRm49ycwkw
3,zYtP8BixCdruPpmuS1NCJg
90,wX_yIM9EdgqLaSA7XmlqbA
3,BbsiNNh2FNbU2fHIgAOk2A
1013,MuIXnv7Oq7X3-4aEsp9dDA
39,Wa74GOJZrNBTV2BrygXPxA
274,FZvC67QiUgCiXdaMctLM8A
16,qwi36CWfyYxrBnyF5jA2FQ
41,XNSito__Fne14TXU0vz1Qw
8,5W-E4Mj4eO5xfkZJ6zn2Cg
292,jGldmslgIegQNM5kvb851Q
287,K4Oo7A5Kp5eSgBV7MgOu8Q
22,Kp7FuOK-vb1ufpCsTU14eQ
329,TjK3u3XIJA9nS2FJnti-3w
22,HZMTmnm42pX9oarmImvvUw
119,ybXlbfOjrKDdz5NoC-G9Gw
30,ypEtwQHobNJCZvPONO38WQ
22,2to5b5taseO9zZ9tnQqhlw
5,2HJW3ZhbCEHZRzQxGYgT_Q
9,-6O53B-ksqSKzWM6Y9moEQ
9,95eyb4Sk3OxB1SNZRstycQ
1088,QnAzW6KMSciUcuJ20oI3Bw
110,eT-7JjVWhRnkeY2UwXwUMw
6,mn1LFFcQwEpir38_mPYH_g
307,CgHcO651uEE3aalrkm4boQ
33,STrl6J58mZYOlLLJ8Z-DbQ
54,LO3uvzhh3fUtEQD3AJUxWw
6,PdiMsDS6_GNhZPqMPBd8RQ
73,HltDCbst7HjQLFrfFoOQtA
49,Xi1AxyoKZ37PGzorOh9Ing
191,531AqbFkCNO1lLJ4fTgE8Q
8,EoOn-YYiZ3pJCzB26fCSGg
197,w7SrsFV4FL04bhQr-B6-4w
35,JHp5mJvYe6UtM_QsklR-iw
14,tLRNfwNm789XHWLNFvJcWw
52,jZ9J99onAgRfwa5XeaQGSg
12,z9e9UQSpnH2ti5ZD3DH9ww
5,Obz3WGtDmcdgWN-r6mWc2w
8,DuL7M1TSyl-L8e8hwtYrMA
15,r-8wS4RTfRJtWM0DvdaCtQ
15,43YH6it1qwhjBMfei3m1hg
10,Y3nETidvklwdqNeGRzdGNw
23,15JZ0ME6eOtShdLctzfR6w
55,_mt0EQgGCG-qrLy51RnQag
13,pyU4pTX19Rkbb23CG_tA5Q
9,yDBhFRmDuEwvpE8J6NlkHQ
29,8C698zLqpoKWzAbK2JY4Iw
51,U8VA-RW6LYOhxR-Ygi6eDw
6,7pNagv71UAR4Z3ccF8JWLQ
410,TzImzfIWkZTnetKl2a4-SQ
16,bU4ZRr07Y6DFayPK3kKFsw
8,HS6K-7G7rkqv4lN3a_pk9A
7,TLXYB2C7_i3zOKhvGZ-7Kg
22,7Vqrh77SOYwZ3_AOK-TTiQ
184,lVHtVCyFJOqAH0ltn7pLuw
65,AX8lx9wHNYT45lyd7pxaYw
3,ILNvEpFq5zQPk2wg4NLIIw
68,qFPJ_bHbS13PoEEKNexnBQ
29,F9ltP8ehl9F5F5RCLyRvEA
15,r2DS-PqOMA35EssB47SWNg
31,oRwWdpARqCjam6k_za8wOA
33,JGaszk_Jm-iyxiIVPYdobg
37,7Z_VmjR74f2Wf-hTBPDF3g
38,1zPhQ3_jdmQTn9_--IbYLQ
263,WUTSRw9kiDHmQeoylYfrnA
428,LMG0zsAkUSscIvmV9vvm3A
101,7wCysP5dwB0KdoPeHH2i2g
45,m7uxAxL9L3kuB8XWkoveHQ
91,i_H_yKtISROjQ4eruSwyPw
9,vA9aCw2kTgN8p2SLdm2mDA
13,Upm97ConGZ2mXkgF4y9Kyw
124,QniH_NAABATeAx45mQ4ESQ
118,LYRAX4OZPGD3DRJew0zW4g
10,fhLb0v5NBj93D7PLQpFXfQ
46,VTFx4ADDP6nPnlcMHB1-Ow
8,FZPbrikYVgDuzNFXHNC2cA
3,bfAw_HcpGGXqJ-Pt8KBvaw
5,h2ewvzx8enIwYhNbtIpcZw
7,jeoEQM5nHZIRLscTJux3MQ
55,NBWAHZW44AjKffz5LMj9Tg
85,SvdlC39JGPI_Tj3pS0ruzw
108,vtQOervVVTXjhvSZQiZ6PA
17,EFz6I-rPPyeNgH0xbevMWQ
223,noLH_u4MJzfXYYHqcByjnA
32,Fd0mINs0v_cma-ORPDBQSQ
73,PzOqRohWw7F7YEPBz6AubA
25,qmwBQIX6QNx1OG4yxwBrFg
41,C51OyHyQUZfGom7Rb5FV8A
111,SG_gEmEXL4ID6RAEinC5Bg
8,gXNTw5Ub9Mf1oh_ZSe7LhQ
14,rXQn6FNGO78zeY6Jc0og8Q
6,hLHMqnIXSVWzDbP-3-RK-Q
62,_dVPzYGXKNg2rIsc40VtyA
294,N1xMSUfv1GmfHGa9a3VuJw
24,4xofmDvGh2aD8Lgd0PH8GQ
9,m_fi31gTJ1aASUZbS3QioQ
19,5SYBY1QV6PIbpfsHWUVuqQ
5,nBh7RAqeGq2Y2vH-s8Aw9w
16,fP_kRceHkKxPqgf0o1RfUQ
17,DaX21p1qpA1tL6vFpfR6Bw
88,v6zRA0WqOODJjmpvstrpGQ
141,un3KC2gyMrSG6yqjVRctXg
14,faEvaCUMdOaBfXnDHHDrOQ
132,YL_EiYALmGUd1lm5HZgL3w
28,19hZVXTJ8nGUMBsuIfgm5g
102,hoDG7g0Qxqje0dP_7MqpHQ
9,ff9FIHbKAx80wgCKKwsESg
139,vMeO4qFGHvu8ZyMsH0LDdw
75,AvuWSAwTGWtW5zoD-pJLUQ
94,nP9zQBRNSxlnU8BsbqYI5A
80,qecLHHzAwgkkeA1bG81vmw
35,cxShXLGuI24Xow5YhjFb5Q
7,SqrWF1bO9nTihrC574_eIg
12,VrahGnInN5FjqVXHbtR6SA
1468,R8VwdLyvsp9iybNqRvm94g
5,gfj0gqRkvwn5-vkx8sFjdA
84,-PA_1J9JzxLcluTOw2gZjw
21,bmsS7NgF6uYFkmoUaJuh_g
14,z5rbKDh_tM4ukP-leSU15Q
10,idpRaOujsEvnI-LzDSKa6g
303,0udEgNqy5rLR5pZ4kD19Og
10,lxUsXRoQT3Th4x3fwnAZ9Q
59,WRjMDL79KQ0ZG5yCdfJiYA
3,Pu4cnxL5wWGbcaLAXisRuw
59,jFoLuxZFScgt5ZXNPTIOhg
382,dewq6aevfoNFvJBqM7PG5A
100,xxSq7BBoCwUHnaxMMgF5mg
14,d87fxJ47AzTlREZCnUmaFA
1211,EWMwV5V9BxNs_U6nNVMeqw
27,Vzq74f0YrT0IbWBPkbUp_g
613,7_zL7NX_rDFwhbLp98PwZg
23,tQTqlMW0sODNbe188ah1Yg
194,Vpg_FMSzMTBPvzpwbbRa7Q
537,ZNi59SPFF2GXSmRrk-f5Rw
23,Qfu7CwUW3-7MwKBtwJIJaQ
74,V3lQtk1LgwAEcF9j-BzchA
25,s0kRiHawc3BlFAU8I-GU9w
151,kIco4kv-FHT6QqdkDQ2cow
4,vCc7G6wSBIf8kuGOFH6FqQ
40,SmY_Xw31b2xyzsKbimQiHQ
162,n25AWEdWRaNMdMI_uN_VOw
10,x2rDXUQhxkUE0DUQ_bFFNg
24,-zRuiAAK1FpbQDcw1fbrUA
4,iIEG7t192wCaZXPlGJApug
7,AWDxCH9JdVe83FdDSrd6ug
28,IVRfWBL3u4qD6QC4l9ne8A
