checkin_info,business_id,type,
{"9-5":1;"15-1":1;"15-2":1;"15-4":1;"16-2":1;"13-4":1;"18-3":2;"19-1":1;"18-2":1;"11-2":1;"12-5":1;"11-1":1;"17-2":1},PsM_lRYZGvg1-e9fzecWPw,checkin,
{"15-5":1;"14-2":2;"13-0":1;"10-0":2;"16-3":2;"16-4":1;"13-5":2;"13-6":1;"13-3":1;"11-5":1;"12-5":1;"11-1":1;"9-3":1;"11-0":1;"9-2":1;"9-1":2;"9-0":1},zR5m_IZ_ynrM5SRHmUQN_A,checkin,
{"18-1":1;"10-5":1;"18-2":2;"11-5":3;"19-3":1;"12-6":1;"17-3":1;"16-1":2;"17-0":2;"17-2":1;"17-1":1},H9f1XLHaa7QgzU3tTskz6w,checkin,
{"10-4":1;"14-2":2;"19-5":1;"16-5":1;"20-1":1;"11-6":1;"18-5":1;"19-3":3;"11-5":3;"18-4":1;"17-3":1;"12-5":1;"17-5":1},flXeuQuK6jGRDzCDWbhTPg,checkin,
{"15-5":1;"19-5":3;"18-6":4;"20-4":1;"19-6":6;"16-2":2;"20-5":3;"16-6":2;"18-1":1;"19-0":2;"18-0":3;"18-3":10;"19-2":1;"19-1":3;"18-2":5;"19-4":2;"18-5":3;"18-4":1;"19-3":3;"17-4":1;"17-3":7;"17-6":5;"17-5":3;"17-0":2;"17-2":1;"17-1":2},M99oA5-pXyqQCAPgiPMuxA,checkin,
{"14-4":2;"13-1":1;"14-5":3;"13-2":1;"14-2":1;"14-3":1;"13-0":1;"14-6":2;"14-0":1;"13-5":2;"14-1":1;"13-6":3;"12-3":1;"12-0":1;"11-5":1;"11-4":2;"12-6":3;"11-3":1;"12-5":2;"12-4":1;"11-0":1;"15-5":1;"9-5":1;"15-6":2;"15-1":2;"15-3":1;"15-4":1;"20-4":8;"16-0":1;"18-6":1;"20-3":1;"20-6":2;"16-2":4;"20-5":9;"16-3":1;"20-0":1;"16-4":3;"16-5":2;"20-2":1;"16-6":1;"20-1":2;"1-5":2;"0-2":5;"1-4":2;"0-1":3;"0-4":2;"21-1":4;"18-1":1;"1-6":3;"21-0":4;"21-3":3;"18-3":5;"21-2":5;"18-2":5;"21-5":13;"18-5":5;"21-4":5;"18-4":4;"17-4":6;"17-3":1;"21-6":1;"17-6":2;"17-5":3;"1-1":1;"17-0":1;"0-6":8;"1-0":1;"0-5":12;"17-2":5;"1-2":1;"23-2":3;"2-5":1;"23-3":4;"5-6":1;"22-5":5;"23-0":11;"23-1":6;"22-6":2;"22-0":6;"3-6":1;"23-6":3;"22-3":2;"22-4":11;"23-4":11;"22-1":1;"23-5":8;"22-2":2;"10-4":1;"19-5":7;"19-6":2;"19-0":1;"19-2":1;"19-4":7;"19-3":5},RqbSeoeqXTwts5pfhw7nJg,checkin,
{"8-4":1;"12-3":1;"14-6":1;"17-3":1;"7-4":1;"16-4":1},8W-8fwuJE-5bo5qi1NxtDg,checkin,
{"14-4":1;"15-6":1;"13-2":1;"14-3":2;"18-6":1;"19-6":1;"13-5":1;"16-5":1;"13-6":1;"20-2":2;"19-2":1;"19-4":2;"11-6":2;"21-4":1;"17-3":1;"17-5":1;"17-0":1},EJzoRTV3IUSxpnxRAzngDw,checkin,
{"8-3":1;"9-6":1;"22-5":1;"20-3":2;"20-6":1;"20-5":1;"16-4":1;"13-6":1;"20-2":1;"12-3":1;"19-1":1;"12-1":1;"11-3":1;"9-2":1},ydnc0p_oPL80BBKJNZGw_Q,checkin,
{"14-4":1;"22-0":1;"22-4":1;"13-6":1;"2-0":1;"11-6":1;"11-4":1;"15-1":1;"20-4":4;"18-6":4;"19-5":6;"16-1":2;"19-6":3;"20-6":4;"20-5":3;"16-4":6;"20-0":2;"16-5":3;"20-2":1;"16-6":2;"20-1":1;"21-1":1;"18-1":3;"19-0":2;"21-0":1;"18-0":1;"18-3":1;"19-2":5;"18-2":5;"19-1":1;"21-5":4;"18-5":8;"19-4":6;"21-4":2;"18-4":9;"19-3":2;"17-4":4;"21-6":2;"17-3":2;"17-5":6;"17-0":4;"17-2":14;"17-1":6},RRGRruNX4o6689EB48z3-A,checkin,
{"8-4":1;"14-4":4;"13-1":1;"14-5":3;"14-2":2;"14-0":1;"13-5":3;"14-1":1;"12-3":2;"12-2":1;"11-5":6;"11-4":1;"11-3":2;"12-6":1;"12-5":4;"12-4":5;"11-0":1;"9-0":1;"10-2":1;"15-5":1;"9-5":4;"10-4":1;"10-5":6;"15-1":1;"15-2":1;"15-3":2;"16-1":2;"16-3":2;"16-4":1;"19-2":1;"18-2":1;"18-4":1;"17-4":3;"17-3":11;"17-5":1;"17-0":5},FoTtH1Uo9n05akS4dkxNkg,checkin,
{"15-1":1;"15-2":1;"14-6":1;"15-3":1;"18-6":1;"16-0":2;"16-4":1;"13-5":1;"13-6":1;"16-5":1;"20-2":1;"16-6":1;"20-1":1;"21-3":1;"18-4":1;"11-5":2;"17-4":1;"12-6":1;"11-3":1;"17-2":1;"17-1":1},eHN6eErehDXorUfE_u_rzA,checkin,
{"14-2":1;"8-1":1;"13-4":2;"11-6":1;"12-1":1;"11-0":1;"15-6":1;"15-1":1;"15-2":1;"15-4":1;"19-5":1;"20-6":1;"16-4":1;"10-6":1;"16-6":1;"18-1":3;"19-0":1;"18-3":2;"19-2":1;"21-2":1;"19-1":1;"18-2":1;"21-5":2;"19-4":1;"0-0":1;"19-3":3;"17-6":1;"7-5":1;"17-5":1;"17-1":2;"7-1":1},diW9KhKuhBCblBdnAkUkpQ,checkin,
{"15-5":1;"8-4":1;"9-5":1;"5-6":1;"15-1":1;"10-6":1;"16-4":1;"14-0":1;"16-5":1;"18-1":1;"18-5":1;"17-6":1;"8-5":1;"17-1":1},BQZXVris6SgxAvwuxw1ASw,checkin,
{"8-4":50;"8-3":45;"8-2":46;"8-1":22;"8-0":18;"21-1":2;"21-3":1;"21-2":2;"21-5":3;"21-4":2;"1-1":1;"8-5":6;"8-6":8;"0-5":2;"1-3":1;"10-2":26;"10-3":3;"10-4":7;"10-5":16;"10-0":3;"10-1":21;"10-6":12;"14-4":4;"13-1":7;"14-5":8;"13-2":9;"14-2":7;"14-3":5;"13-0":15;"14-6":6;"14-0":5;"13-5":5;"14-1":7;"13-6":6;"13-3":8;"13-4":5;"12-3":14;"12-2":11;"11-6":14;"12-1":12;"11-5":9;"12-0":11;"11-4":14;"11-3":11;"12-6":3;"11-2":17;"12-5":6;"11-1":8;"12-4":7;"11-0":9;"9-3":20;"9-2":17;"9-1":35;"9-0":14;"15-5":5;"9-4":30;"15-6":10;"9-5":9;"9-6":10;"15-1":4;"15-2":7;"15-3":4;"15-4":6;"16-0":1;"18-6":1;"20-4":6;"16-1":6;"16-2":7;"20-6":1;"15-0":3;"16-3":5;"20-5":2;"16-4":3;"20-0":3;"16-5":2;"20-2":1;"16-6":3;"20-1":3;"18-1":2;"18-0":1;"18-3":4;"18-2":2;"18-5":5;"18-4":4;"17-4":5;"17-3":1;"17-6":3;"17-5":1;"17-0":2;"17-2":2;"17-1":4;"23-2":1;"2-6":1;"22-5":2;"7-6":4;"22-4":2;"23-4":3;"22-2":1;"19-5":4;"19-6":3;"6-0":4;"19-0":1;"6-1":12;"6-2":9;"6-3":5;"19-1":2;"6-4":8;"19-4":3;"7-2":36;"7-3":57;"7-4":49;"7-5":5;"7-0":19;"7-1":30},Hgbxen9iKGL4AH6kKgC8YQ,checkin,
{"13-1":1;"13-0":1;"18-3":1;"18-2":1;"14-6":1;"12-0":1;"17-4":1;"19-6":1;"20-3":2;"11-2":1;"20-5":1;"11-0":1},W6624iddi14DsGokORyzcA,checkin,
{"10-3":1;"14-2":1;"13-0":1;"12-3":1;"12-2":1;"18-2":1;"12-1":1;"12-0":1;"10-1":1;"16-1":1;"20-0":1},LZ4h8s3_K2gjbKxi38SarQ,checkin,
{"14-4":1;"14-5":1;"18-1":1;"15-1":1;"17-4":1},JXuWboUDgxZB9AYYz7_0Mg,checkin,
{"2-4":1;"8-1":2;"23-1":1;"8-0":1;"15-2":1;"14-6":1;"15-0":1;"23-6":1;"16-5":1;"21-3":1;"19-4":2;"21-4":1;"11-5":1;"7-3":1;"11-2":1;"9-3":1;"11-0":1;"9-2":1;"7-1":1},-4QayefhaPXm6wPp-Zpb0A,checkin,
{"13-1":1;"14-5":4;"13-0":1;"14-6":1;"13-5":2;"14-1":1;"22-1":1;"13-4":1;"12-6":1;"11-2":1;"15-6":1;"10-0":1;"19-5":1;"20-4":2;"19-6":4;"20-3":5;"20-5":2;"16-4":3;"16-5":2;"16-6":1;"21-1":1;"19-0":1;"18-0":1;"18-3":3;"19-1":2;"18-2":1;"21-5":1;"18-4":2;"19-3":1;"21-4":3;"17-5":1;"17-0":1},4-qDkltBuJ_Lbj3nyxvUlQ,checkin,
{"14-4":4;"14-5":5;"8-2":1;"14-3":1;"13-0":3;"8-1":1;"14-6":7;"14-0":2;"13-5":5;"14-1":1;"13-6":7;"13-3":1;"13-4":1;"12-2":3;"11-6":6;"12-0":4;"11-5":9;"11-4":4;"12-6":10;"12-5":5;"11-2":2;"12-4":1;"11-1":2;"11-0":3;"9-2":1;"9-1":1;"9-0":6;"9-4":1;"15-5":10;"9-5":8;"15-6":9;"9-6":7;"15-1":1;"15-2":1;"15-3":1;"15-4":3;"20-4":7;"16-0":1;"18-6":5;"20-3":2;"16-1":2;"20-6":4;"16-2":1;"20-5":10;"16-4":5;"16-5":7;"20-2":2;"16-6":9;"20-1":2;"0-1":1;"21-1":2;"18-1":3;"0-3":1;"21-0":1;"18-0":2;"21-3":5;"18-3":4;"21-2":3;"18-2":4;"21-5":8;"18-5":10;"21-4":11;"18-4":12;"17-4":7;"21-6":4;"17-6":4;"17-5":10;"17-0":1;"8-5":1;"0-5":1;"8-6":3;"17-2":2;"17-1":3;"22-5":6;"23-1":1;"22-0":1;"22-3":3;"22-4":3;"23-5":2;"10-2":2;"10-3":1;"10-4":1;"10-5":7;"10-0":6;"19-5":12;"19-6":3;"10-6":6;"19-0":1;"19-2":1;"19-1":2;"19-4":9;"19-3":4},msgU-Gg86dOOAc60YxBI2A,checkin,
{"13-1":1;"22-5":3;"14-6":3;"13-5":3;"22-4":1;"13-6":1;"13-4":2;"11-5":2;"12-0":1;"12-6":2;"12-5":1;"15-5":1;"15-6":3;"19-5":2;"18-6":1;"16-1":2;"19-6":1;"20-3":1;"20-6":2;"16-3":1;"20-5":2;"16-5":1;"20-2":2;"20-1":1;"21-1":1;"19-0":4;"21-0":1;"21-3":1;"21-2":4;"18-2":1;"21-5":1;"19-4":2;"21-4":1;"7-2":1;"21-6":1;"17-3":1;"17-6":3;"17-5":2;"17-0":1;"17-1":1},XLlhZbCtwBZHoPZVStNuCQ,checkin,
{"14-4":6;"13-1":2;"14-5":5;"14-0":2;"13-5":4;"13-6":3;"13-3":1;"13-4":4;"12-3":1;"12-2":2;"12-1":1;"11-5":3;"12-0":1;"11-4":1;"11-3":1;"11-2":2;"12-5":2;"11-0":1;"9-4":1;"15-5":2;"15-6":2;"10-4":1;"10-5":1;"15-2":1;"15-3":2;"15-4":2;"16-0":3;"20-4":1;"20-3":1;"16-2":1;"16-3":3;"16-5":1;"16-6":4;"20-2":1;"19-0":1;"19-1":1;"18-2":1;"17-4":2;"7-5":1;"17-2":1},hz1XDvLXsNBsIyR--kKIJQ,checkin,
{"8-4":13;"8-3":25;"8-2":12;"8-1":19;"8-0":13;"0-3":1;"21-0":1;"21-3":1;"21-5":2;"0-0":2;"21-4":3;"21-6":3;"8-5":7;"0-6":1;"8-6":2;"10-2":13;"10-3":21;"10-4":13;"10-5":4;"10-0":11;"10-1":27;"10-6":4;"14-4":6;"13-1":15;"14-5":5;"13-2":18;"14-2":15;"14-3":12;"13-0":13;"14-6":8;"14-0":6;"13-5":8;"14-1":14;"13-6":3;"13-3":19;"13-4":12;"12-3":18;"12-2":12;"11-6":6;"12-1":18;"11-5":14;"12-0":14;"11-4":13;"11-3":10;"12-6":4;"11-2":15;"12-5":7;"11-1":16;"12-4":16;"11-0":4;"9-3":26;"9-2":12;"9-1":22;"9-0":7;"15-5":9;"9-4":15;"15-6":5;"9-5":4;"9-6":3;"15-1":12;"15-2":13;"15-3":14;"15-4":7;"16-0":12;"18-6":3;"20-4":3;"20-3":1;"16-1":16;"20-6":2;"16-2":13;"15-0":10;"16-3":22;"20-5":4;"16-4":9;"20-0":5;"16-5":7;"16-6":2;"20-2":4;"20-1":2;"18-1":3;"18-0":2;"18-3":9;"18-2":4;"18-5":3;"18-4":5;"17-4":4;"17-3":11;"17-5":10;"17-0":8;"17-2":6;"17-1":5;"5-4":1;"5-5":1;"2-5":1;"22-5":1;"23-0":1;"5-0":1;"5-2":3;"5-3":2;"22-0":1;"22-3":1;"2-2":1;"22-4":2;"3-3":1;"19-5":3;"19-6":2;"6-0":3;"19-0":2;"6-1":4;"6-2":6;"19-2":3;"6-3":3;"19-1":4;"6-4":6;"19-4":5;"6-5":2;"19-3":3;"7-2":11;"7-3":17;"7-4":15;"7-5":8;"7-0":10;"7-1":23},JJDaF4yFPLgQ3u678qyL2w,checkin,
{"13-1":3;"8-4":1;"14-4":1;"8-1":1;"14-3":2;"8-0":1;"14-0":1;"13-3":3;"13-4":1;"12-3":2;"12-2":2;"12-1":1;"11-1":1;"12-4":1;"11-0":1;"9-3":1;"9-2":1;"10-2":1;"10-3":2;"10-4":3;"15-1":2;"15-3":1;"10-0":1;"10-1":2;"16-0":2;"16-2":2;"15-0":1;"16-4":1;"6-2":1},NM2j6Y5NEyAseOi2sKzwGg,checkin,
{"13-1":1;"15-6":1;"13-2":2;"10-0":1;"20-4":1;"18-6":2;"19-5":1;"20-6":1;"16-3":2;"13-6":1;"19-0":2;"18-3":1;"19-4":1;"11-5":1;"11-4":2;"12-6":1;"12-5":1;"17-6":1;"12-4":1;"11-0":1;"9-1":1},WwFsYHahQIMzuilmOAfR8g,checkin,
{"14-5":1;"18-6":1;"16-4":1;"14-1":1;"13-3":1;"20-1":1;"12-1":1;"19-3":1;"18-4":2;"12-6":1;"17-3":1;"17-6":2;"17-0":1},WTxfdir4ZTJLA6aq6N6HzA,checkin,
{"18-1":1;"6-3":1;"0-5":1;"22-1":1},1PaH4t64MN_MFAaM53ra6A,checkin,
{"14-5":1;"14-2":1;"14-6":3;"13-5":1;"13-6":1;"14-1":3;"13-3":2;"12-3":2;"12-2":4;"11-6":2;"12-0":1;"12-6":3;"12-5":3;"11-2":4;"11-1":1;"11-0":3;"9-2":1;"15-5":3;"15-6":2;"9-6":1;"15-1":2;"15-2":1;"15-3":2;"15-4":1;"20-4":7;"16-0":2;"18-6":1;"16-2":4;"20-6":2;"20-5":4;"15-0":1;"16-3":1;"16-4":3;"20-0":1;"16-5":5;"16-6":2;"20-2":2;"20-1":6;"1-5":1;"0-2":2;"0-1":1;"21-1":3;"18-1":6;"18-0":7;"0-3":1;"21-3":2;"18-3":7;"21-2":1;"18-2":6;"18-5":3;"21-4":2;"18-4":8;"17-4":7;"21-6":2;"17-3":4;"17-6":3;"17-5":2;"17-0":5;"0-6":1;"0-5":1;"17-2":7;"17-1":7;"22-5":3;"23-0":1;"22-6":1;"22-0":1;"22-3":3;"23-6":2;"22-4":2;"23-4":2;"22-2":2;"23-5":1;"10-2":2;"10-4":3;"10-5":2;"10-1":2;"19-5":4;"19-6":1;"10-6":1;"19-0":2;"19-2":5;"19-1":5;"19-4":9;"19-3":6;"7-5":1},_9h-jH3YOkAU9-2A-dy6YQ,checkin,
{"14-4":4;"13-1":1;"14-2":1;"8-2":1;"8-1":1;"13-0":1;"14-3":1;"14-0":1;"14-1":3;"13-6":2;"13-3":1;"11-6":1;"12-0":1;"12-6":2;"12-5":1;"11-1":1;"11-0":1;"9-3":1;"9-2":1;"9-1":1;"9-0":2;"9-4":1;"15-5":2;"9-5":2;"9-6":1;"15-1":1;"15-2":1;"16-0":2;"20-4":1;"18-6":2;"16-1":1;"15-0":1;"18-0":2;"21-2":1;"18-4":3;"17-6":1;"8-5":1;"8-6":1;"17-2":1;"5-5":1;"22-5":1;"5-6":3;"5-0":2;"5-1":2;"5-3":1;"4-0":1;"22-3":1;"23-6":1;"4-5":1;"4-6":1;"3-3":1;"22-1":1;"10-3":1;"10-5":1;"10-0":1;"10-1":1;"19-6":1;"10-6":2;"6-0":2;"6-1":2;"6-2":1;"6-3":1;"19-1":1;"6-4":2;"6-6":1;"7-2":5;"7-3":1;"7-5":1;"7-0":1;"7-1":1},oQ5jjVF-LtRnGNC5SGZQ9g,checkin,
{"13-1":1;"14-5":1;"13-0":1;"15-3":1;"18-6":1;"20-4":1;"16-1":1;"20-6":1;"20-5":1;"13-5":1;"14-1":1;"13-4":2;"12-0":1;"18-4":1;"11-4":1;"17-3":1;"11-0":1},EKVrH21lOIRrXdLf-Dt5RQ,checkin,
{"15-0":1;"11-0":1;"17-2":1},tBCSOhk6VU5YIn8Rpjpe-A,checkin,
{"15-5":1;"12-3":1;"15-2":1;"12-1":1;"18-6":1;"12-6":2;"12-5":1;"13-3":1},Yg__fykqkqsGaPnX5x9bBQ,checkin,
{"14-5":1;"12-4":1;"9-1":1},vJ_mfmsWhFJBVNztbk003g,checkin,
{"14-4":2;"14-5":1;"14-2":1;"14-6":1;"13-5":1;"22-4":1;"13-3":2;"12-3":1;"11-2":1;"11-1":1;"11-0":1;"15-6":1;"15-4":1;"16-0":1;"20-3":1;"15-0":2;"16-4":2;"16-5":1;"16-6":1;"20-1":1;"18-3":1;"18-2":1;"21-5":1;"19-4":1;"18-5":1;"17-6":2},xCs3AU9QP7j_1Zx5UHmGRw,checkin,
{"6-1":1;"13-0":1;"18-2":1;"7-2":1},-HSVYFf0h868QQnLMHZWNw,checkin,
{"18-1":1;"15-1":1;"12-1":1},Xy2ZggzKRL1iAgfpLim2jA,checkin,
{"22-5":1;"22-6":1;"14-6":2;"22-0":1;"13-5":1;"22-4":3;"13-6":1;"23-4":1;"13-3":1;"23-5":3;"22-2":1;"13-4":2;"11-6":1;"15-4":1;"20-3":1;"19-6":1;"20-6":2;"20-0":1;"16-5":1;"20-2":2;"1-5":1;"18-1":1;"19-0":1;"18-0":4;"21-3":1;"21-2":1;"19-1":2;"19-4":2;"21-4":3;"18-4":1;"19-3":1;"17-4":1;"21-6":6;"0-6":1;"0-5":2},DQlVVaGbMxf3Ed6rp8A3kA,checkin,
{"14-4":4;"13-1":1;"13-2":3;"14-5":5;"8-2":1;"14-3":2;"13-0":5;"14-6":1;"14-0":4;"13-5":4;"13-6":9;"13-3":6;"13-4":4;"12-3":3;"12-2":2;"12-1":3;"11-5":1;"12-0":6;"11-4":3;"12-6":3;"11-3":2;"12-5":9;"11-2":4;"12-4":13;"11-1":7;"11-0":3;"15-5":2;"15-6":6;"15-1":2;"15-2":2;"15-3":1;"15-4":1;"16-0":7;"20-4":8;"18-6":7;"20-3":3;"16-1":6;"16-2":2;"20-6":1;"16-3":5;"20-5":7;"15-0":3;"20-0":2;"16-4":3;"16-5":6;"20-2":4;"16-6":1;"20-1":2;"21-1":2;"18-1":5;"18-0":3;"21-0":1;"21-3":2;"18-3":12;"18-2":7;"21-2":1;"21-5":4;"18-5":10;"21-4":6;"18-4":20;"17-4":10;"17-3":7;"21-6":1;"17-6":5;"17-5":6;"17-0":9;"8-6":1;"17-2":8;"17-1":6;"22-5":2;"22-6":1;"22-4":2;"10-2":2;"10-3":1;"10-4":2;"19-5":6;"19-6":8;"10-6":1;"19-0":7;"19-2":7;"19-1":7;"19-4":12;"19-3":4},_-9pMxBWtG_x8l4rHWBasg,checkin,
{"14-4":2;"9-5":3;"9-6":1;"10-4":1;"10-0":1;"16-2":1;"14-0":1;"16-4":1;"14-1":1;"16-5":2;"12-3":1;"12-0":1;"19-3":1;"17-4":1;"11-1":1;"8-5":2;"9-2":1},5fWOxo5CxpHoaCJD97QE4g,checkin,
{"10-2":1;"8-4":1;"10-5":1;"7-4":1;"10-6":1;"11-0":1;"7-1":2},rluuxDPHiP9Z4qtNO66eTw,checkin,
{"10-3":1;"14-5":1;"14-6":1;"19-5":1;"16-1":1;"10-6":1;"16-5":1;"16-6":3;"18-0":1;"18-2":1;"21-5":1;"18-5":1;"11-6":1;"19-3":1;"12-0":1;"12-6":2;"12-5":1;"17-5":1;"11-1":1;"11-0":1;"9-2":1;"17-2":2;"17-1":1},ggjdeyeuUVcNmBkoEXA13g,checkin,
{"8-4":1;"14-4":3;"14-5":2;"13-2":3;"14-2":3;"8-1":1;"13-0":2;"14-3":1;"13-6":1;"14-1":2;"13-3":2;"13-4":2;"12-3":3;"12-2":2;"11-6":4;"12-1":4;"11-5":5;"12-0":1;"11-4":2;"11-3":3;"12-6":2;"11-2":2;"12-5":3;"11-1":1;"11-0":3;"9-2":1;"15-5":1;"9-4":3;"9-5":1;"9-6":6;"15-1":1;"15-3":2;"16-0":3;"16-2":2;"16-3":1;"15-0":3;"16-4":2;"16-5":1;"16-6":1;"20-2":3;"21-0":1;"18-3":1;"18-2":3;"18-5":1;"18-4":1;"17-4":1;"17-6":1;"17-5":4;"17-0":3;"8-5":1;"17-2":2;"17-1":1;"10-2":2;"10-3":1;"10-4":1;"10-1":1;"10-6":5;"19-0":1;"6-2":1;"6-5":1;"19-3":2;"7-3":1;"7-5":1;"7-0":1},nlbZs9GkO_ZJk3qg9ZBSxw,checkin,
{"13-1":1;"13-2":1;"14-5":3;"13-0":5;"14-3":1;"8-0":1;"14-6":6;"14-0":2;"13-5":4;"13-6":5;"14-1":2;"13-3":5;"13-4":3;"12-3":8;"12-2":4;"12-1":3;"11-6":3;"11-5":4;"12-0":11;"11-4":2;"12-6":6;"11-2":3;"12-5":6;"11-1":2;"12-4":1;"11-0":4;"9-5":1;"15-6":14;"15-1":2;"15-2":1;"15-3":2;"15-4":1;"16-0":8;"20-4":11;"18-6":8;"20-3":6;"16-1":4;"16-2":6;"20-6":5;"20-5":4;"16-3":5;"15-0":2;"20-0":6;"16-5":5;"16-6":9;"20-2":1;"20-1":7;"18-1":7;"18-0":2;"21-0":5;"21-3":4;"18-3":7;"21-2":1;"18-2":2;"21-5":6;"18-5":7;"21-4":6;"18-4":10;"17-4":6;"17-6":11;"17-5":3;"17-0":3;"8-6":1;"17-2":4;"17-1":3;"22-5":3;"22-3":1;"22-4":1;"10-2":2;"10-3":2;"10-5":1;"10-0":1;"19-5":4;"19-6":8;"19-0":17;"19-2":6;"19-1":7;"19-4":13;"19-3":4},o-OV2LkJxpcCHmI_d4TZiQ,checkin,
{"14-4":2;"13-2":2;"14-3":1;"13-0":2;"14-6":2;"14-0":2;"13-6":5;"14-1":1;"13-3":3;"13-4":2;"12-3":7;"12-2":3;"12-1":5;"11-5":5;"12-0":2;"11-4":1;"11-3":6;"12-6":4;"11-2":2;"12-5":8;"11-1":5;"12-4":4;"11-0":1;"9-0":1;"15-5":1;"15-6":1;"15-1":2;"15-2":2;"15-3":2;"15-4":1;"16-0":3;"18-6":2;"20-4":1;"16-2":1;"16-3":1;"15-0":1;"20-5":2;"16-4":2;"20-0":3;"16-5":1;"16-6":8;"20-2":1;"18-1":1;"18-3":1;"18-2":6;"18-5":6;"21-4":1;"18-4":3;"17-4":3;"17-3":4;"17-6":1;"17-0":1;"17-1":4;"10-5":4;"19-5":5;"19-6":2;"10-6":1;"19-2":1;"19-1":2;"19-4":2},xfk9eY8gmwn8qsbyd-W6lQ,checkin,
{"8-1":1;"18-6":1;"16-6":1;"17-1":1},iw7U-ZLP7Kp1gpNdCIf9Gg,checkin,
{"14-4":1;"9-0":1;"15-5":1;"19-5":4;"16-0":1;"16-1":1;"20-3":1;"16-2":1;"20-5":5;"16-3":1;"16-5":1;"20-2":2;"20-1":1;"18-1":2;"19-0":1;"0-3":1;"18-0":3;"18-3":3;"19-2":1;"19-1":2;"19-4":3;"18-5":5;"17-4":3;"17-3":2;"17-5":11;"17-0":1;"17-1":1},GzWiVvE6JDdBNowNVshItA,checkin,
{"8-4":25;"14-4":5;"13-1":16;"8-3":18;"14-5":22;"13-2":9;"8-2":20;"14-2":6;"13-0":10;"8-1":18;"14-3":9;"8-0":17;"14-6":10;"13-5":46;"14-0":8;"13-6":34;"14-1":6;"13-3":11;"13-4":22;"12-3":55;"12-2":32;"12-1":49;"11-6":65;"11-5":93;"12-0":53;"11-4":48;"11-3":51;"12-6":57;"12-5":75;"11-2":34;"12-4":46;"11-1":62;"9-3":25;"11-0":48;"9-2":15;"9-1":24;"9-0":28;"9-4":32;"15-5":12;"9-5":66;"15-6":3;"9-6":79;"15-1":3;"15-2":3;"15-3":2;"15-4":7;"16-0":1;"15-0":4;"16-4":3;"16-5":1;"18-1":2;"18-0":1;"18-2":1;"17-4":1;"8-5":47;"8-6":30;"0-5":1;"17-2":1;"5-4":2;"5-0":2;"5-1":2;"5-2":1;"7-6":7;"5-3":3;"4-1":1;"10-2":31;"10-3":34;"10-4":18;"10-5":109;"10-0":41;"10-1":26;"10-6":80;"6-0":11;"6-1":9;"6-2":10;"6-3":12;"6-4":20;"6-5":4;"7-2":27;"7-3":22;"7-4":43;"7-5":17;"7-0":20;"7-1":19},-4A5xmN21zi_TXnUESauUQ,checkin,
{"8-4":1;"13-1":2;"8-3":17;"10-3":2;"13-2":1;"10-1":3;"11-2":1;"11-1":2;"14-0":1;"9-3":7;"13-3":1;"9-1":2},wz3aHVA_eaI1tdIOzEuA3A,checkin,
{"15-5":3;"14-5":1;"15-6":1;"14-6":1;"11-5":1;"12-6":1;"13-5":4;"16-5":1;"13-6":1},4DtuaWa6BdfQGoIyVHRoBQ,checkin,
{"2-6":1;"8-4":1;"23-0":1;"5-6":1;"22-3":1;"23-6":1;"13-6":1;"23-4":1;"22-2":1;"11-4":1;"12-6":1;"12-5":3;"11-0":1;"9-0":2;"9-4":1;"9-6":1;"10-5":1;"20-3":1;"10-6":2;"1-5":1;"1-4":1;"0-1":1;"21-1":1;"1-6":1;"21-3":1;"6-6":1;"7-0":1},Te_i6EWlOJVdQpuELBABhg,checkin,
{"14-4":2;"13-1":1;"14-5":1;"13-2":2;"14-2":1;"13-0":5;"14-6":2;"13-5":4;"13-6":2;"13-3":1;"13-4":1;"12-3":3;"12-2":3;"12-1":4;"11-6":1;"12-0":4;"11-5":1;"11-4":5;"11-3":3;"12-6":1;"11-2":3;"12-5":1;"11-1":3;"12-4":12;"11-0":4;"9-0":1;"15-5":1;"15-6":1;"15-1":3;"15-3":2;"20-4":1;"18-6":1;"20-6":1;"20-5":3;"15-0":1;"20-0":4;"16-4":1;"16-5":1;"16-6":3;"20-1":4;"21-1":1;"18-1":1;"21-0":1;"18-0":3;"18-3":5;"18-2":2;"21-5":2;"18-5":6;"21-4":4;"18-4":2;"17-4":3;"17-3":2;"17-5":4;"17-0":1;"17-2":1;"22-1":1;"10-2":1;"10-3":1;"10-4":3;"10-5":1;"10-0":1;"19-5":4;"19-6":3;"19-0":4;"19-2":2;"19-4":1;"19-3":4},JBCBlVaHfZUZrq-lQfryDA,checkin,
{"18-3":1;"15-4":1;"15-0":2},9tzh2vfZh5a7dMCDI4g7Jg,checkin,
{"13-1":1;"14-4":1;"9-5":1;"8-1":1;"16-1":2;"22-4":1;"13-4":1;"18-1":1;"18-0":2;"19-3":2;"18-4":1;"17-4":2;"17-2":1},RQaQiRanZocObTLUujQ9bw,checkin,
{"8-4":2;"13-2":1;"14-5":1;"5-6":1;"14-3":1;"7-6":1;"4-6":1;"13-4":1;"11-5":3;"12-6":2;"12-5":1;"12-4":3;"9-1":1;"15-5":1;"15-6":1;"9-6":1;"10-5":1;"10-0":1;"19-5":2;"18-6":1;"20-3":1;"16-5":1;"6-4":1;"6-5":1;"17-3":1;"7-4":1},9FJ9A9eiss8QCJbcMpZYNQ,checkin,
